index,time,chainId,txhash,gasUsed,gasPrice,ethPrice,batchSize
1671,1704905881.748,1,0x52b135c26be72ce596bd421fbbe6eb8267c6e77ec79d3f580ba89f043b7f61de,450613,44378668128,1.000,2
1672,1704905882.768,1,0x3fa25011abba64359ad97c9b9ab41e49dcdcb216b49c7371f688af3810de1ebe,812131,11156098408,1.000,5
1673,1704905883.54,1,0x2d0291e5e479ed9b5771194a61d30d05fbb4b36b39f3548bc31fe16f60167d65,347716,22696890625,1.000,1
1674,1704905884.237,1,0x56ada9b912da5137c67de6618ee26f47cd160ae04f71b69bb143b8025ac3df6e,347716,51356060337,1.000,1
1675,1704905885.175,1,0x10b225c61ae94527944885b3bdfce8e274d3601b589cdeafc2115ab4c437a876,437420,13045745549,1.000,2
1676,1704905886.114,1,0xc0f056fa351f23f0b23de50b32d37f0a56cdfa1342fd5804fd0cb4dc2b84484d,323809,10140122192,1.000,1
1677,1704905887.059,1,0x08a2e6363075225815537982f8cc144d13fbefb1e3964277fc69356837fadd74,323701,56265472257,1.000,1
1678,1704905887.752,1,0x6d84730902da2dcac1da9d2bf5a4f3cac7c3a7ed9e8bb2299ed80e5c0c79f5dd,323749,11267728586,1.000,1
1679,1704905888.469,1,0x1502ef4ad508e0e8cc66a305c560cc80d162054c67a2680dadc5cae2c01dafd6,323737,27023332356,1.000,1
1680,1704905889.18,1,0x572c6fa46755565e27b891aaaeee98c6485aad0c7edefe9c92c1002fab2b6115,340772,20897180578,1.000,1
1681,1704905889.888,1,0x6878e58e7281d913c93d7c4f5310c77acd79e00f9f740bf18bf542ca0fc72aca,583363,16627766949,1.000,3
1682,1704905890.586,1,0xa1d3ba78296bb69737a158941a0059b782e7549cd0fd32602bbb8444e17092ee,347462,11191553920,1.000,1
1683,1704905891.654,1,0xafd18a0ec52a148fb819d6c0764668cce2c1d85248c240e5c0c8787653f592b5,801165,6016807384,1.000,5
1684,1704905892.907,1,0x0a8071c443af3b6937ac20543da459385429aeb31f44a704fb60e1639bda9e4f,545848,44510962014,1.000,3
1685,1704905893.653,1,0x1527a4d52b4229df7bea91b91aba431376c2e021045968a63f31f23c7ba6abfb,1294737,10065530213,1.000,10
1686,1704905894.345,1,0x3d7c0db795a9bb9f0cc8b4b0c7f6917ce22f84335d993cee48a4a06cdd4aef4a,347680,32247505267,1.000,1
1687,1704905895.023,1,0x94860804259a3fb55e4a9f1cdd360bec165da96b61b3a64afde81c5bd3173cf8,456407,15295465621,1.000,2
1688,1704905895.722,1,0xb51dbfc5b88ffc31c337eabfd2eef97b540609b65c69b9bfe8d32d4c4e3eda81,349441,67093076083,1.000,1
1689,1704905896.595,1,0x1a7e4098f68aba05524bcf4efe95c8213a3fbaa3d66fa3e2e619cff027c72c9f,340856,12554755415,1.000,1
1690,1704905897.538,1,0x58bff982a6c0a4992da1b1f2adf036decc16363af93dc65d779e1bf4e67a78c8,441734,14355143844,1.000,2
1691,1704905898.705,1,0x7aba1b9cc4b0924f746076aefbe869fd104873f19f53e59bd62731ed13d5d9cd,1291581,25163340957,1.000,10
1692,1704905899.403,1,0x0f8872c0ac4587da120bad446ba4adaeaa8b552a386ae3175342048782a927e0,323785,25259538605,1.000,1
1693,1704905900.296,1,0x1051ad629093e66aee3a586cc463ad05829470f2f63d90e3deca19cb479c6da0,465629,6783393352,1.000,2
1694,1704905901.026,1,0x8b2953e500428a0e7d3ce846afc887666c8ec65c03ccabe713579de1ee83dd0c,450487,30720623023,1.000,2
1695,1704905901.961,1,0x909557d11bdfe426202971147ac5219223a19dd35d530e1b923363ef8438397c,323797,22388872412,1.000,1
1696,1704905902.893,1,0x53dcd48c31d5679ff5806d98ce3728f289ab5732241ebf2a3632ff8d9f0e603b,340784,23728944111,1.000,1
1697,1704905903.716,1,0x9af78d68d0d37f0400f74cb901fbf4b2dd764eedff320aedb7b78387b341596e,1371950,11868189444,1.000,10
1698,1704905904.785,1,0x46b2be8fbfd305d498ee335e4365735162cd9b11c21fc5221e0b0710235b6e8c,1357510,39454723983,1.000,10
1699,1704905905.8,1,0x7afe08a139a75f615dcf78f86772789ff5fa4a29c0386fcda31dd133f5334e09,347716,25259538605,1.000,1
1700,1704905906.689,1,0x8c3e8a3ecc80cda072673833fab43cf944bc49400c74046bbbe3172c2750a4b9,437270,28544949556,1.000,2
1701,1704905907.637,1,0x7e84b4449aa2d5617f0df2cd8c01b147802eee4d71caffd74a645ec80b0e4e5a,807811,24143054655,1.000,5
1702,1704905908.693,1,0x464ef6cf61ec0617d3e88bda46de8890f1f130786977c425fa1ca668c3f73c39,1099938,18982563325,1.000,8
1703,1704905909.364,1,0x586d34008f21edad656155a40c604d47a8c3794d33ed77c7d9a01433451133fd,347620,31070895697,1.000,1
1704,1704905910.052,1,0x44629422ac88a8a146e424d1c72c00f65ec9f94656a6969a96b60fc4d7e96dc1,347632,6246183110,1.000,1
1705,1704905910.757,1,0x7fe691f47f2415a89e8f7943c5adbab6062c9d1ee3171b8d7d1fa39a138ec554,702558,24250589904,1.000,4
1706,1704905911.688,1,0x261cb85c11f6ddeed1ad16ebd7b42d56e2697546ed4ce269d8751c13002a5981,323983,22986732704,1.000,1
1707,1704905912.77,1,0x002ba2c443f4f517d15f1cbbd48e6cbda20595513f4be5178055548f150a1f89,1009980,5392726716,1.000,7
1708,1704905913.875,1,0xcdf53d90b7d09c7d9bdabe604324f38f4765a9d242693a46a6331902d57713d4,1181642,44722384625,1.000,9
1709,1704905914.787,1,0x08cc094ea276e93612bc4a963c37659a9f169c1bced57db9f1521ad28033d2b9,465665,11935796673,1.000,2
1710,1704905915.472,1,0x4cdba224976178680d7a4d865bf9bd862d736bed2569fceddd42226c80a64787,340784,13446668311,1.000,1
1711,1704905916.152,1,0xe868f3b6a57529a31c1e100f2028c6ff0f8d31e88e238740a4f9ba1273d34524,347224,15755446032,1.000,1
1712,1704905916.858,1,0xbec3c9d7046a9085a929444f12bde1959a6d2b002e5ef4b5351c80c01348adf1,465617,15646282813,1.000,2
1713,1704905917.815,1,0xbd643edb83af1a2508befcc8b867648d1525f588274d340221485e2966401782,347224,7037463523,1.000,1
1714,1704905918.497,1,0x9c65f228857d67b3c76d344be0d19e2664bb3123e3a4a4b35a4c7dc16273d733,323761,47589475485,1.000,1
1715,1704905919.185,1,0x246f868cd38da58c8934bcd69386d8297674154001b36e05132cae638bc2bea1,323821,56198144162,1.000,1
1716,1704905920.065,1,0x3f9d0ecc818433f3adf1fce594b3ea3d50ac54183f30c828e8926c495de3187f,347632,42553417966,1.000,1
1717,1704905921.563,1,0xb1fcbb1734ef54a4d9b5304f31fc2f24a6b0b4b52a9dd1af4b57520ab05a05f2,347858,12926755591,1.000,1
1718,1704905922.244,1,0xb3e86599ddbe6b19092d7f9fbe04f48ebe0ba1433d9f2e3bec34cc39c0ee0bd1,340832,26521477574,1.000,1
1719,1704905922.947,1,0x0f15f7e4c9167666b0d4b6b42918603ad04d6745b34f3b49b63c4ca36f2395de,441746,6041528060,1.000,2
1720,1704905923.813,1,0x23d04af6f901b84f36a8c866bfe92026ac25b1566154ab989027a2a796bfc4a6,323809,30835675347,1.000,1
1721,1704905924.917,1,0xc7d152bd9e734b00ce2d62aa59fca035dcc78cefae87b0ef205af9ec19ece904,1285977,15559742437,1.000,10
1722,1704905925.607,1,0xa1e00a231d2bfcabfad2764d0893698868de1a84de1b7d247e0ccbe430b71c8d,677799,11395594032,1.000,4
1723,1704905926.514,1,0x5ceaaf37f873f8f51c40845e6e05c90a162904cad3085177cc09ce4f8870ee2f,340844,31390100047,1.000,1
1724,1704905927.274,1,0xad292fa8c6d6ae7cad30bcbae8acd6159fadf473a06b62ed90396a5db7682fe3,340832,18307566974,1.000,1
1725,1704905927.969,1,0x075e92d638f9c366eaad4b31531372a9385851d689065c2b8f2ddd0e4f698a78,550240,28059268080,1.000,3
1726,1704905928.676,1,0xe3ef53cfff422869b21fda62452fcff20424dbe1b60a525daa8d0d4648f3c6e2,910428,14399543701,1.000,6
1727,1704905929.724,1,0x256e1e8a141156157e0ce69230aed44adc5bfa948f2ddbcff251a30a9e3c5b29,802903,15064289175,1.000,5
1728,1704905930.42,1,0xe5a1dc52f641a3c28eee1e4718cc55ec82b5a971602199abe39dea44a18cab81,323785,6396432743,1.000,1
1729,1704905931.139,1,0x143d9faeef2b2aa15880083ec2d121a4fefe43ab471df188b003bd0d4d394746,461255,18841719319,1.000,2
1730,1704905931.823,1,0x8a62aee914fe68e9559fa2a29f2469b286ae05f0ef9cfc2ac32eabc3002fb184,347692,7670039210,1.000,1
1731,1704905932.505,1,0xb5621af3727675bd74ce9f6a747894f4dc24e6db225adf7a3d3eb4f0925c5c8b,347506,14208847670,1.000,1
1732,1704905933.388,1,0xe1d0186ed2bed6790de64f906da34ae1a2847177a7999f259681bccf37ebb1d7,347248,36124385826,1.000,1
1733,1704905934.296,1,0x245df715ad7e37ccbf653329ee9ab51241351faa784186bb6084adef040ae58a,347704,71193785193,1.000,1
1734,1704905934.973,1,0xfbae42ec4221520ad507b9d59877c4369a47fde5ab58e250bea77886de02b9d6,323797,13229652707,1.000,1
1735,1704905935.642,1,0xff86ac761fc9c1cfb60559e677a9c9488a0cdd32605ad69d1325fce0620a8a1d,404287,7461900207,1.000,2
1736,1704905936.329,1,0x1474f5365e7da4ac74f660dcd43e20c48b3647a2ae00c27177f06eeddcfd91b0,323785,51129274096,1.000,1
1737,1704905937.047,1,0x2400ca8696afaa8581812e99100754d8bdcd21c61837fdffa57b9c6ab3ca9946,340832,25805583458,1.000,1
1738,1704905937.969,1,0xbd2f22bbd5961fd06fe3d96c6bf60ca7228c907b584d697a180da683557b7a48,456353,33152923569,1.000,2
1739,1704905938.674,1,0x535c52c27e792052a0aed16e47e255a3f3bb95686b751e6177a524773fb14c5c,1299609,10010368362,1.000,10
1740,1704905939.372,1,0xb79cae8675cb065dfc86f4e5e137071afa6b0f1b249d615929cc087f7739b9a6,323737,34286489060,1.000,1
1741,1704905940.119,1,0x9104ea2e5d50bb320222ed37036c442901069361cfcd7525f6357db85c43ece2,574117,32729581354,1.000,3
1742,1704905940.845,1,0x2cc751e9110db9b03f3c9499380301e1cde25f117d508c0ca272ebba025030d2,437396,18491314779,1.000,2
1743,1704905941.535,1,0xaed183ce97910a86ed88340aa610fc7856e27928a5f0e22abbb568215cd38df4,456575,14467658909,1.000,2
1744,1704905942.221,1,0x68aaa7cb16e5c13b18141fad45a38fc53909c45582a807e5164dc8c46ecde19f,688530,32714756958,1.000,4
1745,1704905942.926,1,0xf581023615ee2905cc5c6600d7124eb905081810099c1ff472ee3e8ff1984b1d,659128,10132634880,1.000,4
1746,1704905943.797,1,0x227b8b9465218f0afaf5623066d27f0226da950fb4c0e9bd791f6b206f2b4773,1019328,8673290240,1.000,7
1747,1704905944.502,1,0xe96c95814f1d2cfc5f307aa562c87d62ae1ea0f7e2a15f1d3d637b43baf7163a,701981,10328349419,1.000,4
1748,1704905945.186,1,0x153ed8f9b5f2906e4c0e6f9a73e984dcd0ed16ba920ba393e028633d8e0d5fb5,347668,33701547534,1.000,1
1749,1704905945.869,1,0xfd847cfbcb1033af5a18404c70d0426e94324162ba348b5553e54ba9e74b8c54,340844,117896941249,1.000,1
1750,1704905946.889,1,0x13d59b2cc2d8ba219764e451a83502aa03be069b30af78db0498a9820d89d74f,692323,9215216831,1.000,4
1751,1704905947.58,1,0x7c08e3285f8a64b0f33ffa39004225ab8b2e48fe9edbbe44a36f2048432a8ffc,1128693,18519492562,1.000,8
1752,1704905948.674,1,0x8de044fc62806f738715e743fee2bc9f466e73fb1ff3115401787d89e18fa292,1332831,30733614980,1.000,10
1753,1704905949.372,1,0x3e40967f6c0eb7cba36a36c73fd329ac6e858d9dbacd9e9cf9803e53e03c5c95,359514,28141539323,1.000,1
1754,1704905950.064,1,0xb9cfcc1520d6d7bdc61f19031767bb67f653484015c4d21c30031601fe0b3761,1024224,7669436693,1.000,7
1755,1704905950.763,1,0x6f5922e2036c19d7b2a05e95e8c712ea9976de43a4da2735fde0f83213c98e92,340844,19803415034,1.000,1
1756,1704905951.429,1,0x829eca07f1969b0cac62b678c14bf1339a4428036976672f818325371444d81e,583435,26023659441,1.000,3
1757,1704905952.15,1,0xec4380deb1aad380db9bab18671d843c10fad0b8c87780be1da53c9060c880c9,347320,7507936352,1.000,1
1758,1704905953.051,1,0x12a4ea9e0c4c0251155f82e0645e8e7f2267d9d1d8ce5ef2cf0db1e6da15ca55,347632,6725721142,1.000,1
1759,1704905953.954,1,0xfda2dc26592e2b401247a0d80d5d80a3865bf36a376c244c19eeef23947e9773,347770,13318235863,1.000,1
1760,1704905954.646,1,0xe3d443a4f6620bd9ae271f0bf4d65b7f2e2dadff6bd0f90a6737e732c46b0059,1256129,5341943096,1.000,9
1761,1704905955.467,1,0x7965d5f051bcc4aa9993ca40a5b604bbefb640f41355553282dd897f4654be6e,323923,16253439502,1.000,1
1762,1704905956.475,1,0x673c729bb9ef15b2e5b87072453787254550a61025fe4a17c64f82206bb2d75e,682963,6085663004,1.000,4
1763,1704905957.174,1,0xf5929f93eaee0afcdfc9e580cb3199669f037d62ebdb52facfeb48694571f17b,323955,11834071004,1.000,1
1764,1704905957.887,1,0x1fbc192a884efe3cbfa56da69d4dfa5dc96514911bb69e8fc3b8159d15ba1a70,678403,14304396965,1.000,4
1765,1704905958.573,1,0x7d8f6a22123ea6ee7bcc52c1bc86072160445fa42670e1686e98feb5097d1b5c,340364,17494518244,1.000,1
1766,1704905959.307,1,0xa43c821015f57fd2c1b700e714fcd98f0b4f6da3d5ce268763d8654dcf7d32d3,323749,11754591169,1.000,1
1767,1704905960.721,1,0xce0816ca2e49bbee60abe2bf68aed4956670c5f8498bfe4ae57af87051ebcf66,687883,25426211178,1.000,4
1768,1704905961.435,1,0x1e188d76beaab6210eb87f903a4f0f661f4c2983577a02723a8a9242f6055ab3,464406,19047232071,1.000,2
1769,1704905962.225,1,0x95675a5683d214f68dff6e6a96f666876ded3e702ce8ead5b8af0c040e8e173b,340820,11949843489,1.000,1
1770,1704905963.331,1,0xa887a2beb34eeba32059216149d70ba365a430d37ed55d5fc20708c0ed7b9400,323935,17924224677,1.000,1
1771,1704905964.218,1,0x692132f1e1eeabe87a74cae33676de37e3a0c7fcb3682af74c8c846b01435b21,468539,21813904899,1.000,2
1772,1704905964.93,1,0x8955971c21f0c3e0abe3a53992b8b4ed4cf3841ec7b5632d568820c81c1034cd,347620,8521642879,1.000,1
1773,1704905966.186,1,0xb3d60c817b07d3f6c55d9c8210da9e2cf266cb81d381f3a00c9de5b18c3f46f8,347704,24191351333,1.000,1
1774,1704905968.654,1,0xcdabc2c80ff789bb509d24396e549e6e3f6b4d5a0a01b6cc97bb846a0a2582a0,323891,19016825448,1.000,1
1775,1704905969.726,1,0xdec90a50dc2aa98101abc34cff4d1a64d182c66bca1d62558724638bacc19d2d,564571,26877467823,1.000,3
1776,1704905970.591,1,0xd3baaeb4491737984b1822634b277fc1545d7e5e7e3ad052118070874a8d0a9e,340772,23140438367,1.000,1
1777,1704905971.311,1,0x6053a678b8273c2a735da5ecf090b315334f1268bc3e26397b73c7f92602159a,323867,21543639309,1.000,1
1778,1704905972.277,1,0x0983b53ece8b9f4323170470f762dacb2cd5f26aa2be85b2730c7f1092616ebf,564835,9408599837,1.000,3
1779,1704905972.99,1,0x5bf7216dae5f74a7f6132e03d8e6453615d96889f2778ef9eb5f8b193cfe096a,347632,8992223760,1.000,1
1780,1704905973.685,1,0x8e0fe5ffc129236cab035ba98d4e1f5e9fbb7ab5b2048ad9f481791242d8a8a7,574207,21978376875,1.000,3
1781,1704905974.659,1,0xc4c0405a46864ba7231795f81a687980dcd60145db5ca03f1f03cd85ca76ba44,347898,21651547045,1.000,1
1782,1704905975.38,1,0xbaba54b6c20199c370fdae0065ce7147f7b0ed3cf6cd4a1cb504918b8a584952,340796,19115769826,1.000,1
1783,1704905976.17,1,0x7d7f3d84433bb34a9df82005f08b251a60124cdf8ebc70402ac7e80d22ded372,347272,9626625865,1.000,1
1784,1704905977.259,1,0xdea1ec41f4ecf5a5caa8911c1688c35dd17fb7549c8c3de306f2f8cafe2e898c,332466,12431751443,1.000,1
1785,1704905978.182,1,0xf2d7aef12f9071545fde9775ff36ca60e6307a3ab758be4e0d496d8d156ebfbe,323749,17541004398,1.000,1
1786,1704905978.887,1,0xe2fae67c32b8dc64a5ea0fe80d12408d96ef310f2fc3aee3607826910ea8f8eb,579043,43888934983,1.000,3
1787,1704905979.585,1,0x25443e488c23d96b653b1426020388754169f168d4a781f8a65d5bf015d7b4be,340844,15974817775,1.000,1
1788,1704905980.288,1,0x9cfa4d69edb164784141a339c4235cb9480ac8a99c4db1189740aec329fcb1ff,461327,16715434810,1.000,2
1789,1704905980.99,1,0x84fc12e99e8da7e2598d30ac7f63849ffb42bb333caad102096ccf23af0eabbe,461303,15311658875,1.000,2
1790,1704905981.741,1,0x2aad2cac239d0c00228370eb79d79fd14b8a8745b5f80f7d774e1f01b6491777,768004,47561193367,1.000,5
1791,1704905982.445,1,0x75200a1a6c0038a50fa03f87680068474f8a10b521ac245ba0163e653b44f3a6,461331,28277370120,1.000,2
1792,1704905983.366,1,0xffd59f98bc35e2c30c2ac72f25ee7ab33620a823a3eb14a5c54c879eef332343,347854,18502414122,1.000,1
1793,1704905984.268,1,0x6d9c7b20789b4caed558cab8a053a57392ebba39c55ee48cbd904941094a756a,541288,38249744875,1.000,3
1794,1704905985.421,1,0x383fa0dd907d1d9472ab5706dc7ef0aed6b4e6a6256a9c1c1f4acd05f6310a90,1151877,23669193561,1.000,8
1795,1704905986.532,1,0x0149c880ce0fbd4a55eb7e336b86a693e73cea44a09185a9881ccf8cafb623c3,323797,33519631298,1.000,1
1796,1704905987.314,1,0x9f5c5856ad2329b81159e0c3b8190c0aaf74bf8bde56b74f4a0a2f1faea73f7f,437420,14750817713,1.000,2
1797,1704905988.068,1,0x6168f17a68ed617b7825d35b2f733ff38ea02c2795a43cc1e2b3ff01528aa8d5,356559,27918544095,1.000,1
1798,1704905988.77,1,0x6d13c6a4ad79f372e06c3e0ad31ffe53c1846baffd78912b3f4d05950b8a6866,347692,5794826841,1.000,1
1799,1704905989.757,1,0x8e5958b8aa4560aa5f2c9adc5f12c3138eaceb819b740f58f3f6cce5016a2ade,807655,38492092556,1.000,5
1800,1704905990.687,1,0x4f797b07b3ab246fdc1247a57c21e48c399418e001f923eb1c5cfa033caa8932,347644,53016196142,1.000,1
1801,1704905991.585,1,0x4c2d4c897241223e2050700176867b09456b722a6a35973e3158bc89d576b418,555454,21093766744,1.000,3
1802,1704905992.279,1,0xb488ab8658238663662b316f3ec20df6fe4ef3bb5a3f99f0d56661177d30ed71,688566,33061539740,1.000,4
1803,1704905992.976,1,0x1be36adc37f0544a0ecf26a39b718e19d443ba098cdf08f5ffbd41519be5f62a,768522,12352803260,1.000,5
1804,1704905993.665,1,0xda4d77aebe859e3bb9dff926019dcda4c1fec16b1cfa684452d0817ce03a5154,340820,15999554776,1.000,1
1805,1704905994.336,1,0x3824ac1f243735222d6cc0239030bfcb41fcad442adadbd1e1bc18e3502c42e2,574849,13266569534,1.000,3
1806,1704905995.002,1,0x444b2bb971274ee4cc13dfcd60ea1834d6660d766b4f7257b4564bb546ef3052,347782,13288664239,1.000,1
1807,1704905995.868,1,0xa5e4a183aeb6cb9010c1c881b975b035131bd3acfb752cec5842ab4dfa91687e,347644,29653662611,1.000,1
1808,1704905996.562,1,0x02e879d5370962b9ec6eb7568eb4fb630af3f3cf15b06922f1e0ace1cbf1e0f3,347704,12818572356,1.000,1
1809,1704905997.252,1,0x858feb08d4b6e3bbdbf1af706d60e6cfc1e90d0b84acc96d4eb03b57d4a7bae0,323329,9364928754,1.000,1
1810,1704905997.944,1,0xad3b6d0b93fa428309c28134fd16f09cff6cfb081b6d1a29caa427365c80118d,569959,25449257900,1.000,3
1811,1704905998.638,1,0xc45f119dc131647388ed4f7da8ff9bfec2ec272731f9661aa5b521d4c099a601,900842,6961957988,1.000,6
1812,1704905999.596,1,0xd1c79dd9ee0e05c4688c09db77b1f385b47a85cd3293e99324365235f8f76bfa,347728,17553799736,1.000,1
1813,1704906000.542,1,0xae145c45dce4f4b1c6703319e705104cf860582becaf39856f809b2638a438ea,323821,60448721838,1.000,1
1814,1704906001.538,1,0xf2a666c1f71fea775feaaebadb94115debddb18fcf21e8dd4fe2da84f92e2298,905555,12896529346,1.000,6
1815,1704906002.24,1,0x00b30a35293842a35a412bc96a5267cba214d3b0c103626d01b92822eb96a608,677169,28896828802,1.000,4
1816,1704906002.918,1,0x62d8cea7c741a453bb24f5225c4e926b08795adcb7b3dc36f2010df753ab3606,323899,16243980326,1.000,1
1817,1704906003.864,1,0x15777b1736bbabbabbdb476d864bb112c5611283312b7f77910b810eb5384b27,437524,19749516077,1.000,2
1818,1704906004.536,1,0x8b32badd665db97a06bd318350eea8506d462214c747120dbe551fd0203d01ca,697111,17497384807,1.000,4
1819,1704906005.245,1,0x06f2bf3e08077daa63ef78e701d1c189b45ceb2765b8e4fc9da3365ef4e0b3de,910610,21192718317,1.000,6
1820,1704906005.951,1,0x763a0a03689de31d7a7ae898d0ba19c55170c026a269b13c79a41afc6916713f,1381126,26517777464,1.000,10
1821,1704906006.665,1,0xebe69b683cc79317926746a7b1934f6d32073b072cd885e66bd85388bfbf437c,441854,12428626668,1.000,2
1822,1704906007.367,1,0xd1eff0f0222ea71fbc534305ea4ff7894bb811fa68ce494cd960ba642ad63b31,323903,17831924705,1.000,1
1823,1704906008.087,1,0xf5598559eee2ef10f2793c6c7a3c3792b64e2645162c050a1aa39f6ee2bea086,1223090,89705092550,1.000,9
1824,1704906008.784,1,0x71285029283efaebcc7cd86404fd3d338a7b29e9ae885e78048ab19c205a3eac,461387,16769963100,1.000,2
1825,1704906009.509,1,0xda7c8081e455c9a12dd0db0e65b30cd2add9d87792c4abe6b635d5e4425212ea,1380802,23960129999,1.000,10
1826,1704906010.217,1,0xfdf86eba51a51834da097ddff7d7d23a04c70454346f24791393a4b9bc298373,649900,17330612244,1.000,4
1827,1704906011.171,1,0x83af6d1c70233587cf064aac609bb328c41d6fc81b3dd23c683195485c6a11e2,347596,12883947659,1.000,1
1828,1704906011.88,1,0x0efc100ff68c60528bf1ff74b6fd4281564519269eb02d11a4080eb12f8108be,701592,51608551396,1.000,4
1829,1704906012.551,1,0x1ec785f9654f6d13ace5b4f8dcb100257fc680c3aa7cc91e95d074483c1efeb4,347344,6020825223,1.000,1
1830,1704906013.25,1,0x32c06a175c90a12ae398d17ad067582e46197664904a430f0c220b9c165717dc,481708,10917538310,1.000,2
1831,1704906014.187,1,0xfe8992190e14e34be6056cd96721dcd3b869d4825fdee7d455cfd41d52e71572,347854,18670726812,1.000,1
1832,1704906014.877,1,0xc3ded728414f289a410b7bf6c7d6916f037a2d80152052633df7658ffd3f2fe6,1213754,17542760015,1.000,9
1833,1704906015.835,1,0x208fcb012f723863868bd57b24b395cfc5f87f3478d28973355dc156c1c9771f,347830,18939196311,1.000,1
1834,1704906016.765,1,0x503e4381122b188597642fe32482f73b196facfac3c69c77628fe117da0ae59d,323785,34770206031,1.000,1
1835,1704906017.85,1,0x5bc8fd47304a91ee2010abd5c57a9028bd7f37aa47ee2cbf56b67e1386fd0dc9,574303,31873350353,1.000,3
1836,1704906018.759,1,0xcb73d168ea4d12943fb0675ee9bf332d1d4dc7fb4e1982431b31e5f96220d98d,347854,15805788491,1.000,1
1837,1704906019.479,1,0x938064d407caa664f9131beb75d59a720c3aecc499bb1a58c858c317d0706d69,1232861,5800853831,1.000,9
1838,1704906020.187,1,0xf4ebba9ee405c581bbd9e8d2c00632e5bb33f7f89dcff00ef96a47a31667b759,441194,28096700682,1.000,2
1839,1704906020.899,1,0xd89b7e2df0da65f021f4954f44997b78a52b2d15736de18dfc099364b59bfbd4,347320,46390065133,1.000,1
1840,1704906021.584,1,0xc611838a2b1254373dd65024363ca978935cb962cbbf736db00312e06e08ee33,347774,35530792319,1.000,1
1841,1704906022.278,1,0x3d1062a0dc3b5e5dc13fa3b8501fdc757263c72dc08931e7cf97c1c181114489,797183,15541601092,1.000,5
1842,1704906022.982,1,0x1e13d16b4daf9d47f4bcefcd703051cf4d93a6d90fdf47b6edd684b55c18d9dc,347656,23736134889,1.000,1
1843,1704906023.659,1,0xbbc81453693970c50eb2c4a94fc4b43d591d77d6d69fc14b31073eda3256e61b,340796,18229819739,1.000,1
1844,1704906024.346,1,0x1edb2436be1da21b7ddbd0c3a1834d8ccf4e526d70ecf0fdba400a27b0e048a5,347838,11912825961,1.000,1
1845,1704906025.021,1,0xfe9dcbee12ac0e199f3e2988b7673e958d07153812799ab3c9a044611f6631bd,465723,20488633016,1.000,2
1846,1704906025.927,1,0x65728e1346a404b2fae8055310739103c70eae0686fa62e07550eeae399f1e07,323737,5424371139,1.000,1
1847,1704906026.607,1,0xe3aa34879632c723338cfeb285c479cae31800f5a6f9b7c40f61a0d2d2033d43,340388,31657498298,1.000,1
1848,1704906027.494,1,0x8bf1402b5607638075205b72f2041157eed430de7a15c76ca5a647704d562a35,347248,32274451609,1.000,1
1849,1704906028.477,1,0xc867ca0a6d185fd01fec65fd4df87a043224d102b30c83c325d878bb3e5da11d,678235,32973971658,1.000,4
1850,1704906029.139,1,0x022e6e6ba6f9b1aec884707bd299f5af75807c81b5cc80fffc62caceb318ea61,459834,15051083341,1.000,2
1851,1704906029.869,1,0x497a3af6d4f02731f677f7224f95fbb31f81110d843bfaa0921742072c0615bf,649792,12625536701,1.000,4
1852,1704906030.798,1,0x0d604cf156e9ade82719719211db663c672aa6766c116ee61aab9bce116e0549,332490,13460826105,1.000,1
1853,1704906031.489,1,0x27d1282eb033696eac1cd1f813d5e88f812563118700fcfba6c58943ede342dc,1014588,6714047654,1.000,7
1854,1704906032.409,1,0xce8ac64de1a6c0360f102ac79a4fb31c9b5338c944aba5f19ddd4b01421be12a,340772,14448010251,1.000,1
1855,1704906033.125,1,0x3665719e454f9ab963d25f358e3ea8596560c769b1201a30f42244b5521ccbdc,312742,25539362640,1.000,1
1856,1704906033.891,1,0x0b91c8b0a9a6b85c073fb9f7c473bf5f477a341b205e0d516ba521364a7d0a14,441746,32697919612,1.000,2
1857,1704906035.018,1,0x0dcc63f1f170cf3a478e8e20d61c8da76433ae8c4d1c878e669683a453a34383,323761,27150837467,1.000,1
1858,1704906035.781,1,0x1c598fe7c5dc4d498bf75bf609566d4e807ac93b23bbdecfdec072026918b434,1309257,8444629831,1.000,10
1859,1704906036.726,1,0x11b5095dc049982e8f808ceb04abe3597f42e6f096b0c76e9ab35dd7b8a8f5be,347572,23687340028,1.000,1
1860,1704906037.9,1,0xa7e046471d5b948df6b65b460cd52c7e2fa95ad4147ed163b6febbdc62df03ac,323761,9999216918,1.000,1
1861,1704906038.907,1,0xe92ad39f150df6f93e438fe3605d114f01749fa0a94b93b672199ad94b36c3fd,465557,14112340451,1.000,2
1862,1704906039.611,1,0x378e218fe9fb85123f5a71ec8230900e0d6ae57c7084eda0ee8e470f4499ca48,347620,5844259006,1.000,1
1863,1704906040.345,1,0xae9978676b25766dcea37f6d965d1910a941b988020c4c809a29189b07096e5e,465723,13274658236,1.000,2
1864,1704906041.05,1,0xdfcc4902637039ff43dce10cf8450a4de8f823f73f063042f590faef8be942a4,356325,8572458516,1.000,1
1865,1704906042.117,1,0xb00098b386e69eabe7508a8a478622563bebe484a524f175107b0fc8307b2af5,814941,9160070953,1.000,5
1866,1704906042.833,1,0x96f34aaa6a872610169113afe181c0d512d44975b292d27ddf7dc3c4f2f1e269,323785,39254755707,1.000,1
