index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
38,2023-02-01 19:48:25.217681,137,0x9fc11fb5373484a643f4686efe5a3a4582fb9d8cc0aa1f34f18248a7b9bd0dce,0xf5785971f6888c3bfbc6ac235da3e1e0f21607e213c33f6dd8c2d8a7cccc6d04,144281,$0.14,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,367430,331091926878,1.197,121653106692783540,0.145618768711261897,0,0,0,0
39,2023-02-01 20:18:27.776563,137,0x85a94ef25390d244c6081789c3839f71a02a8b75044d928ebacb0418edd959d0,0xf5bfa84b28a201cd9b246f67d8d7d0cf38715e21b22e77e0e5dac2cfef37ff79,143958,$0.14,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,348616,328532011653,1.197,114531515774422248,0.13709422438198343,0,0,0,0
40,2023-02-07 09:38:14.537710,137,0xd2ddc7b846f1ac7c21fec6c8fe45ce1929f2909ec0b88d43b08352413bd04364,0x26d3b71ab50e6be95883dc203346407d46140fcf9716103d6e22a58fcae3ba4c,143762,$0.14,connext:TokenSwap->connext:ExternalCalldataExecuted->connext:Executed,738192,144624329549,1.260,106760523078435408,0.134518259078828614,10,1666.9954102238612,154443025803968,0.2574557518000856
41,2023-02-06 05:38:08.053737,137,0xb87de8cc93e5d430a3d7c9fe9758eb48c3552ad3735adaab50f44cb2939f6065,0x63e77a3005aafeed6098bc6b0821737c0ec2916a764c5ae3fd8935fd0192a209,141907,$0.14,connext:TokenSwap->connext:Executed,405301,267389205319,1.203,108373112304996019,0.130264480990605214,56,323.4542035792841,347283589133000,0.11233026603942538
42,2023-02-02 15:23:02.077199,137,0xbcaab7022fb42b45376cb535d73a43add17a987f2084cbd0ecb72f41d24238c3,0x080e92cc8a3ed7720ce0185da87dfb33f6554eaf77d5ec52d2b2822f8a4b57d1,141603,$0.14,connext:TokenSwap->connext:Executed,404168,260822857242,1.186,105416252565784656,0.124918259290454817,10,1644.2982462045045,130550042939236,0.21466317450489988
43,2023-02-02 16:12:16.331451,137,0x9eeacfaa6311097efd131bcf332b9dae902346b6d63dbb4e826c582087b9b260,0xada0102f88f4e2d78a40b4b6c724e1a2b34ec1397a46892d2c9c1b45e5c2d42d,140251,$0.14,connext:TokenSwap->connext:Executed,404104,255542154768,1.186,103265606910367872,0.122369744188785928,10,1644.2982462045045,93073844889721,0.15304113700447847
44,2023-02-03 14:04:59.032855,137,0xf92126856af26d69c696f81d4ae5968ed156c30fff63905eb0b785a624c20036,0x3e7a2e69a74c62a317961984d393cc359db95c5fd3180809529f2694fd1819da,140208,$0.14,connext:TokenSwap->connext:Executed,388169,277637715494,1.246,107770354385590486,0.134174091210060155,56,330.3749298519157,983333859684674,0.3248679405594645
45,2023-02-03 16:24:31.358600,137,0x53fac91cda4a73240def3456fbc162c4ae09b4a0ed23efebce86908b080fce43,0x278eaf29bd44f8832b327555fc0e95bec962cfde2ff4b6e6fdb6184b19055fb9,136210,$0.14,connext:TokenSwap->connext:Executed,388145,259265225296,1.246,100632500872515920,0.12528746358628232,10,1666.9954102238612,86646781670347,0.1444397518105601
46,2023-02-02 16:03:56.239428,137,0x84643669e796e6df13d1ff4ab00cefce2793d80ed92fa3c8bcda78fd77850c56,0x9729324a587c968af8352473ab85b06e3f4f5cfcebde99c38095b1de686f0ad2,135677,$0.14,connext:Executed,320950,310377832709,1.186,99615765407953550,0.118044682008424956,42161,1644.2982462045045,95257135621147,0.15663111758758078
47,2023-02-03 17:18:16.230951,137,0xa35dd0ef45c54cdee86e8f04d9f93a17246d61ecd46f1b315b045c81fc23f621,0x047b659d13a65fb67189b67e110a6252b761db1d8a01f9028ab7254112593d1e,135219,$0.14,connext:TokenSwap->connext:Executed,405281,246017209324,1.246,99706100612040044,0.124134095261989854,100,1.0019086620423694,148461812348192089,0.1486102741605403
48,2023-02-03 03:40:17.479881,137,0x843b1c16aac83b29a4da0c2320aa43c869de08a7596cc6f7c3294205219a5878,0x027fab8c8d1cacdbb541d12a949229eefe672e123fd70bdbcb25848782923002,133859,$0.13,connext:TokenSwap->connext:Executed,391285,264749300757,1.186,103592430146702745,0.122757029723842752,42161,1666.9954102238612,68939257576700,0.11492139768407102
49,2023-02-06 16:19:35.368047,137,0xba634af14e6cef710495d1928629b9d465b7081f6c6b271a3c28786b28b02ce7,0x4b24898ec22642402da2cc6d819e5133071e01f58bc886564180a12885c2e63d,133343,$0.13,connext:ExternalCalldataExecuted->connext:Executed,363546,273248375852,1.190,99338354047491192,0.118113302962467027,1,1612.837343833541,0,0
50,2023-02-02 04:18:23.731900,137,0x4afc715c19c4e9bb8952a1df09a809accf3f4ab75f1a358366fc86a934d3fb45,0xc79339c595e2c8fa757654d51c0b794c630f2708524eb85f7d92ba0366a9df22,132222,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,348624,279094152830,1.197,97298919936205920,0.116466807163638486,0,0,0,0
51,2023-02-02 16:02:10.091687,137,0xaebd11e75c1a526d975762a46137825dfdd892da1743e9d3f42e6f7ab945aa6c,0xecd9377c7a91e1067a0918664781c46818b444d583e84ae6a9bdeea146a4133a,131864,$0.13,connext:TokenSwap->connext:Executed,404124,241146775295,1.186,97453199419316580,0.115482041311890147,1,1644.2982462045045,116140488482818,0.19096957293132066
52,2023-02-01 19:21:22.818785,137,0x861fb783c134240a202047d7a8cc276f5cd4c1472399b90cd61edd31d1dc1f33,0xe0aaf79314c1d00754a5aa94fa7bd0188feb32829e6020ccb69c471ae1fa2d2e,131165,$0.13,connext:ExternalCalldataExecuted->connext:Executed,223342,484774416641,1.197,108270487761434222,0.129599773850436763,1,1642.8295124778838,112719172197032,0.18517832494127787
