index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
33,2023-02-06 17:09:28.376959,42161,0xd9e2cafe95d9f826c1ae58d8aeb558d472775ccad615ce55de8ef4599f65a800,0xfb5a9260f0c8cda29727fcf383f93699877f8d9be22d89ed7dfcf22626d85bb0,1603770,$1.60,spokeConnector:MessageProven->spokeConnector:Process,8856046,100000000,1612.837,885604600000000,1.4283358662502,0,0,0,0
34,2023-02-03 16:39:31.608518,42161,0x4fc243bc49b00e2a71f9f0b2c037e1467d4e9957454fd0b0a79399699052eeb5,0xd56c793e28f21040955e8e34b613af7074bb77c8b7ad1b841b197fdfb63b0b19,1603406,$1.60,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8720331,100000000,1666.995,872033100000000,1.4536748175345,0,0,0,0
35,2023-02-06 16:39:07.585695,42161,0xeb3494c9038be89452e6f9a4d2ba290d8974fdc908c0a9ee1581fa38858864d2,0x121d56c50ea9e234f96f4cc589dc21ea8ef779e23b085cac774d3a91b9d1b8ea,1603168,$1.60,spokeConnector:MessageProven->spokeConnector:Process,8844931,100000000,1612.837,884493100000000,1.4265431979247,0,0,0,0
36,2023-02-06 20:09:21.575504,42161,0x39c20004ee289b046142fc57f8754dba4ecdb54f7ad6846a1f9866f13895e0f6,0xc51fb88962ca4116332267efde45f660a5aeb2a67786ef502975afaf5a6162df,1595753,$1.60,spokeConnector:MessageProven->spokeConnector:Process,8821017,100000000,1612.837,882101700000000,1.4226862595229,0,0,0,0
37,2023-02-03 16:39:31.603032,42161,0x6e6fded565b1b59d152031170fa55acf0d2aac969a6882bc59dcf6175ee9c7af,0x592ed83057f0f5fe88da14136665dd97e34d729f841d4967b7d034587e031ec4,1595169,$1.60,spokeConnector:Process,8675536,100000000,1666.995,867553600000000,1.446207513432,0,0,0,0
38,2023-02-06 20:09:21.684720,42161,0x33793730e372a5caea34d8424fff2461cece99ab50a3b2fb69f4b347608f5417,0x478c660985865fc9c41a23452cf3f5798de3b3524c16a9dce75298ed5771b6f8,1593940,$1.59,spokeConnector:Process,8810933,100000000,1612.837,881093300000000,1.4210598746921,0,0,0,0
39,2023-02-06 20:09:21.358328,42161,0xcab7c10676de32c2634705d7007c6b38a011752d44794855f0247d2a6545dc2c,0x020de9b5a901460d670e974c3d3e39e31534c5cbaffd24e7f219e6ab6b00d43f,1593278,$1.59,spokeConnector:Process,8807273,100000000,1612.837,880727300000000,1.4204695763501,0,0,0,0
40,2023-02-06 20:09:21.776909,42161,0x7eafe27c0fec9b4d552fbc3768a263304eed4090ffe79b6d301ea0d464014722,0xb1899fc25be65688f4c881f6575ce14f9056b63342d7a8c08a532c6e39ec0026,1593276,$1.59,spokeConnector:Process,8807321,100000000,1612.837,880732100000000,1.4204773179677,0,0,0,0
41,2023-02-03 16:39:31.661568,42161,0x3581b9a65ee1635fe5408958eecf2edb796a2960075afa2e1cf7e2fa56d6f3ee,0x22f52cbc31d751237c538f88ed7d1a0a3296565698f0feb1f7bba8bb3f7faa37,1593123,$1.59,spokeConnector:Process,8671929,100000000,1666.995,867192900000000,1.4456062283355,0,0,0,0
42,2023-02-06 20:09:21.680765,42161,0x9c388888431af22c739ebe338a26cee472562b2609fce15106222e218166756c,0xeccaf9b91fada443c16fe5e82c490a7409c5385a2874b8c8d34deded1e5d6663,1592622,$1.59,spokeConnector:Process,8803714,100000000,1612.837,880371400000000,1.4198955676618,0,0,0,0
43,2023-02-06 20:09:21.774388,42161,0xe0754f69504701d5ce5fc8befe02d7f23a687c25d4040dbcb815f0a0bb0b1c06,0xf972cad4b22c8ac8c24b7fbe0b40b5bd472e9ff337a8c08ddbf0e42f5a7d365e,1591983,$1.59,spokeConnector:Process,8800178,100000000,1612.837,880017800000000,1.4193252684986,0,0,0,0
44,2023-02-03 16:39:31.615109,42161,0x65058a7b60285dd9e724ecfb04d52cf0e512fba7d05a475817b74b23baba9c7e,0x6a91348144341d1edc9faf943714722bdc6021bc1f58ed2e686502c4e08139c2,1591267,$1.59,spokeConnector:Process,8654312,100000000,1666.995,865431200000000,1.442669483244,0,0,0,0
45,2023-02-03 16:39:31.591611,42161,0x8b026e9c1b8824d0f09e4ac694687739b3676b4c0986ff60dbed46898083d0dd,0xd279cabd2519f673246d7f9f2fe1a4c5f48588feb98374b7bc5f0326c218a0f4,1591265,$1.59,spokeConnector:Process,8654304,100000000,1666.995,865430400000000,1.442668149648,0,0,0,0
46,2023-02-06 20:09:21.474200,42161,0x9032db1e7f4c6cf53faa87ac8a522cfe5a69373d1002e7e14ce19d310c13a218,0xea2b3c007c18935ea9eb6f5d485bfba7d35d4a0a0ea9540350b67946a14c408f,1590678,$1.59,spokeConnector:Process,8792959,100000000,1612.837,879295900000000,1.4181609614683,0,0,0,0
47,2023-02-03 16:39:31.592639,42161,0xbee301b758576601e36eee2455f8331e25f7d21248ab5e3115daa2c7252ed2b9,0x66b837a8d22568deffb7fc41c621876084b2ebf1524dad4836530fe54b95714b,1590530,$1.59,spokeConnector:Process,8657815,100000000,1666.995,865781500000000,1.4432534315925,0,0,0,0
48,2023-02-03 16:39:31.607932,42161,0x4d458fcc7bb577d1e85c0e22d3274a591cee0db4781b72481634a2f587917ac8,0xc9d0c3859afaade625b36816b0308010f43c5939ba39b32d9b8dd808b904942f,1589879,$1.59,spokeConnector:Process,8654272,100000000,1666.995,865427200000000,1.442662815264,0,0,0,0
49,2023-01-25 22:39:41.187006,42161,0x833b3caa8a71191cc874ac318e0e87015e9b11861b5e30a4eed8012ba57fa854,0x09c04eb099c5e87b921687bda3db5885286813f2e664dfd1b1be37517b79d63f,1589308,$1.59,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8942057,100000000,1615.051,894205700000000,1.444186915785,0,0,0,0
50,2023-02-03 16:39:31.620000,42161,0xac6911ac01c7c3c9f25ed480d3bd4a1a2f11f24b647f181d1c355eece437acd8,0x9298a3e78afbc675cc941e2911a2bfd89d61353ca1fab2bbbd28017dd2dfb96e,1588677,$1.59,spokeConnector:Process,8640226,100000000,1666.995,864022600000000,1.440321354087,0,0,0,0
51,2023-02-03 16:39:31.734663,42161,0x42eefa431825fa65e3d731889224874732c80fbaff91b713e8a8e83ce0beff62,0x8b9e30a90520146691dd44a2263f184317cf86fafb47b993a0c3f5ee3442810c,1588024,$1.59,spokeConnector:Process,8636675,100000000,1666.995,863667500000000,1.4397294041625,0,0,0,0
52,2023-02-02 18:39:17.650184,42161,0xa5cbef8f296dcd87489bffbd66a48341a9effda3a8aceba34bab2dcbdf6819db,0x1a50c3dfc1260a6f812860186330e70f999e3290ea5901b6eec74a84d0e872d4,1582257,$1.58,spokeConnector:MessageProven->spokeConnector:Process,8450597,100000000,1644.298,845059700000000,1.3895299745906,0,0,0,0
53,2023-02-02 19:39:10.622821,42161,0xb06a3f2cf2482461d8229560af9d7d229586ec35c91ece9842895b404037277c,0x74a157f21428f31be4594cd26cf75d6f5119863704522db5bd302fbe5ededb97,1581178,$1.58,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8588591,100000000,1644.298,858859100000000,1.4122203004118,0,0,0,0
54,2023-02-06 16:39:07.568955,42161,0x4481e4d59224a7b873c5777d28a64a787bd0ce4b242928783b98bc3924b0443c,0x82644d568ad4cecfae3203bee82bffc1018f550e892d0ecfa8a41e62490d5b0d,1574965,$1.57,spokeConnector:Process,8689332,100000000,1612.837,868933200000000,1.4014476154884,0,0,0,0
55,2023-02-06 20:39:41.884683,42161,0xac4c122cff6b7692b541383e8971a266f553faee21976141f883ccb7780fe0aa,0xc2d13692df7159585030807aab134aca60420eac83a3330be56e88bdf6c51881,1573876,$1.57,spokeConnector:Process,8690891,100000000,1612.837,869089100000000,1.4016990567767,0,0,0,0
56,2023-02-06 20:39:40.973253,42161,0x43850c9e575518107484efe7bef516ab25c40127ed82b9939df7777e218ba2a5,0x0a2e9af6ba070d242c711f4e9a387df5bed2babb8c0a204b50f67e6a5ead2fbb,1571974,$1.57,spokeConnector:Process,8680386,100000000,1612.837,868038600000000,1.4000047715082,0,0,0,0
57,2023-02-06 20:39:40.974174,42161,0x2d52a774f50d1d5d0efb344e0f52c8498fcaaf3c2d823bbdbf9788c3a3f6f4ec,0x8cd5d28d9e38a9507d5e0279fc579adc59419afefeb5bb46c710eec320e898fd,1571969,$1.57,spokeConnector:Process,8680294,100000000,1612.837,868029400000000,1.3999899334078,0,0,0,0
58,2023-02-06 20:39:40.987559,42161,0x0759b7146f78d478a9c6a69ca608db84fafdfa63705158fcbd883b0c98c43aec,0x8ea012c76c6d6d1b82d24649efb5198342c85b05ba0757cebba52db53b3956c4,1570692,$1.57,spokeConnector:Process,8673304,100000000,1612.837,867330400000000,1.3988625603448,0,0,0,0
59,2023-02-06 20:39:40.925447,42161,0x9a399fb90cf07438dbd282193ca8042aedaa0ba70b688d1b2291d1f8a93f56b7,0x6862eaee5e630919895b791d2aca3c0616d97fd91129445655d0072741119bb2,1570065,$1.57,spokeConnector:Process,8669781,100000000,1612.837,866978100000000,1.3982943578697,0,0,0,0
60,2023-02-06 20:39:40.909478,42161,0xfca0af830358893205feb9dd1878042a02653fbb55e22b47518dfaa4b4ed0132,0x7bd87df3bbaec3901967a71310c67cfa6a95299835f58c20465e2026cb462654,1569417,$1.57,spokeConnector:Process,8666265,100000000,1612.837,866626500000000,1.3977272843805,0,0,0,0
61,2023-02-06 20:39:40.988474,42161,0x6a0d9f17afa4d2fdf68bbc9844be11db4a76010dce7e07b9b7b0feed470f3a15,0xfc20d74584438966a6967a3d00b1cae5018d8efcd015225d811d4e6f1e7b820f,1568135,$1.57,spokeConnector:Process,8659187,100000000,1612.837,865918700000000,1.3965857183519,0,0,0,0
62,2023-02-06 20:39:40.986067,42161,0xc02e7771edc70602e51919bdbfb6693cbc3bd5d3f6b5f44ad67783c03697d1df,0x5bd5e01c19f8f807d63c1229ce047eeed6a1821598b691eeb50adb683325fa82,1567515,$1.57,spokeConnector:Process,8655696,100000000,1612.837,865569600000000,1.3960226769552,0,0,0,0
63,2023-02-06 20:39:40.975563,42161,0x1d67830a53980528e7c145f87484844ecfde2631290359bf72770deec05d56c1,0x9f8596e1b4d9a1a56590af52d86e85f196bec201d8b4215e539dfe434bd00cdb,1567507,$1.57,spokeConnector:Process,8655720,100000000,1612.837,865572000000000,1.396026547764,0,0,0,0
64,2023-02-06 20:39:40.972219,42161,0x4c81383c98f89938295100580b2eecc60e71e0ac524b3bd579dc674229dfe4ff,0x6b3b89cb57ced9f3080649725190d480a3a2b6b655cb62cf8c6076777ad5db2b,1567504,$1.57,spokeConnector:Process,8655700,100000000,1612.837,865570000000000,1.39602332209,0,0,0,0
65,2023-02-02 19:39:10.618846,42161,0xe7365876511fe9f1f8994c09fb5baf5ae2cb73e394af311b417caec52bae50ca,0xec602cb028b705f889841161319980726848ba9435fd78076772814aef08f0e7,1567348,$1.57,spokeConnector:MessageProven->spokeConnector:Process,8513465,100000000,1644.298,851346500000000,1.399867347257,0,0,0,0
66,2023-02-06 20:39:10.726990,42161,0x99746909eac5729e4275d8f6e752657134dfbc9b4f7b90c4a4b2d2815f7bb584,0x931ef93f2e821c22b54bfbc2e864da9f28925807a7570c02c7bb02198ee6ea1c,1563315,$1.56,spokeConnector:MessageProven->spokeConnector:Process,8632507,100000000,1612.837,863250700000000,1.3922826692359,0,0,0,0
67,2023-02-06 20:39:41.063476,42161,0xcb1f611346f05f7e1c91aab397f8608c36f8dcba9e2f2529540f8e5b512ff37c,0x6f6a56547a8ac10a9f72e63382895cb739c90f01bcb10501b53f8ea240d3231b,1562404,$1.56,spokeConnector:Process,8627544,100000000,1612.837,862754400000000,1.3914822182328,0,0,0,0
68,2023-02-06 20:39:41.878351,42161,0xd3dd2194566b9282bf615e2d0e6adb8cff2ac91201cf327e8a1ef93183f268be,0xaa54b7b2451ffc92d959d424011ffbdfb6f7c5b37d6955287de302cc1b140927,1561419,$1.56,spokeConnector:Process,8622101,100000000,1612.837,862210100000000,1.3906043510537,0,0,0,0
69,2023-02-06 20:39:10.707704,42161,0x1a7a61f9a580202d4429ffc5ff4605e74f66857019b9af176438aa909362f695,0x2b6143a6903d37257a53180c3a8fe92151df1a3c5008ae72c352fc6448b1db5e,1558230,$1.56,spokeConnector:Process,8604489,100000000,1612.837,860448900000000,1.3877638225293,0,0,0,0
70,2023-02-06 20:39:10.726689,42161,0xa5ff05ec515da06512ca47b5242bb3b4fdac8ee1cd8653327c6581a73c6034e9,0x6ed998b63713056c0089701abe3130abb1e2df8c8e2c164010ba696261b1e97f,1557633,$1.56,spokeConnector:MessageProven->spokeConnector:Process,8601128,100000000,1612.837,860112800000000,1.3872217480136,0,0,0,0
71,2023-02-06 20:39:10.722083,42161,0x23a9ab7243666f59c8160794ac238de1e7f8e11c674094b040b5c290740468e4,0x0854d8c964bca4afc8686402841787450f7bf71f09b39f9c0a2c086fe0893a39,1553183,$1.55,spokeConnector:Process,8576619,100000000,1612.837,857661900000000,1.3832688458103,0,0,0,0
72,2023-02-06 20:39:10.713014,42161,0x7f491d31ea7d51e6313b36869ac62570b46ea74f7e44c5caecd71d490446eebe,0xcf013894e6a8e4561313db4140cbdb139af201ffeaa43ac14a81cb27a03d65ca,1548775,$1.55,spokeConnector:Process,8552218,100000000,1612.837,855221800000000,1.3793333622466,0,0,0,0
73,2023-02-06 21:09:16.180224,42161,0x3567dd82da07ee3b2c6c9f1ba1c6e1b5235922d433873bd74a93c83cf6b060cd,0x231a72a638b57b077c2890691009de08ae447b699f75bd167e1f1199c87011c9,1534331,$1.53,spokeConnector:MessageProven->spokeConnector:Process,8480725,100000000,1612.837,848072500000000,1.3678027066825,0,0,0,0
74,2023-02-06 17:39:17.220489,42161,0x4780a32214fa12a27c60566cd2e787f4c05c15bec4b8d52905e8a8e769218c62,0x97eba165bd1354ef7dab8169d1cf44f1f7d4648c80c2c6bf4cc9189dde218eae,1533658,$1.53,spokeConnector:MessageProven->spokeConnector:Process,8447976,100000000,1612.837,844797600000000,1.3625208267912,0,0,0,0
75,2023-02-06 20:09:21.569123,42161,0xf22d4a78c48c6c3a90039c15e2da2d573a454e1aac8b7568b74a800bea08b246,0x3d431f7e18639192537d4e0ef492213dbbc902327193863549e279e6da76f853,1533461,$1.53,spokeConnector:MessageProven->spokeConnector:Process,8476619,100000000,1612.837,847661900000000,1.3671404758103,0,0,0,0
76,2023-02-06 17:39:17.218349,42161,0x6c051477e8c29d68e3bcae56c246332fbc5ae13b7a522b19b466300221a1e8e1,0x4e561d9da36d243de474d6dc0d55479b73c1eb4685de30c254a871fef0e3b3d7,1531156,$1.53,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,8434188,100000000,1612.837,843418800000000,1.3602970471356,0,0,0,0
77,2023-02-06 17:39:17.276458,42161,0x38169b02cdc2929be153f55c2bdfb7c193f5eeb1611f6a74a1364b14faddb7a8,0x9dcc0a8b25a10f1cbbfcec53ef2404a60cd0e1b2095f89d0971c73c2978f5121,1530428,$1.53,spokeConnector:Process,8430185,100000000,1612.837,843018500000000,1.3596514284845,0,0,0,0
78,2023-02-06 17:39:17.268150,42161,0xb634d956206765745c646417a8d203bfb0c6f0e20ba97d35aa6931b07c34c7cb,0xbfe1bdf8dda3253f0ff193212dcd150c6bc3160b59daf35d8a483b6f660d094b,1530428,$1.53,spokeConnector:Process,8430181,100000000,1612.837,843018100000000,1.3596507833497,0,0,0,0
