index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
1029,2023-02-01 17:11:06.341022,56,0x4c3abb8be7c99bda224cf3d010c1b29bc3b52dc7cc85bb4b33fcf9a365a9dc9f,0xe0a91aaba5b0b56c620af8f6172829f6e3f6a5cb832b0f03a910c9aa7fc6f163,528394,$0.53,spokeConnector:Process,286893,5443352638,307.629,1561659768373734,0.480411832885043416,0,0,0,0
1030,2023-02-01 21:11:00.783509,56,0x9e6c821f0f7cc5774e99ec17d81c9eec4d72775570daab182f919e873937827c,0x7403d2a17851be90334675577b54946cf71b5c1dd342c82a0133f6153c5b815a,528075,$0.53,spokeConnector:Process,287297,5253028653,317.372,1509179372920941,0.478969766763291966,0,0,0,0
1031,2023-02-01 21:11:00.669567,56,0xa3ddabb09b99dbcc2439d5317fdb0dc93fc419abfd54c5e86ff15dc7c5e44c40,0x3fe78f621d4c919dfd73f7c08cba4e41c8f4cda68a84087ac868b4c754ad318e,528039,$0.53,spokeConnector:Process,287277,5253028653,317.372,1509074312347881,0.47893642358415934,0,0,0,0
1032,2023-02-01 21:11:00.784432,56,0x69cffd46f201b2be2a9ed45e25d4672d384468766d2868fd8d27a507dda7069e,0x3a5f02334ba8ae2a7b8356a6b1874efd15e64de30a3fcb47ac7547c34252d3da,528039,$0.53,spokeConnector:Process,287277,5253028653,317.372,1509074312347881,0.47893642358415934,0,0,0,0
1033,2023-02-01 21:11:00.785213,56,0x012bc68f4a52d0250d3a824081237349266d0d8d44919a95b7c893024da0c95a,0x5dadaac9c9ae0dfb49e6b3119555d092d03a99450a785ab0d15b230b0ff3dc71,528024,$0.53,spokeConnector:Process,287269,5253028653,317.382,1509032288118657,0.478938176635387477,0,0,0,0
1034,2023-02-01 21:11:00.917859,56,0x5e0a22d261900841f50a7ca40391cf57183ac051c7be68e8e919713dbc814900,0x3571b45a976d4e7ed5549f741b3d1282f2bfc0bc430ddda872c1ad9555a7dcc6,528002,$0.53,spokeConnector:Process,287257,5253028653,317.372,1508969251774821,0.478903080405026715,0,0,0,0
1035,2023-02-01 21:11:00.867330,56,0x9dab9cb2e355405fc2d0ea34f2af519ce64b82e2687fa2222fe0c227392f1729,0x81fcccc8acf5b7376734cfaf3d60582a426eb3dc4bf0f094600d23fa2bf542de,527980,$0.53,spokeConnector:Process,287245,5253028653,317.372,1508906215430985,0.47888307449754714,0,0,0,0
1036,2023-02-05 23:40:58.122207,56,0x381f63099f98a4c6ba4dac68fbca5c1d4e54380f10d41fa33e1ed38dba3d9218,0xaf7ec9a08c6eee12c16395e2b66b2e1ab3dfc4b1b63e1d33c30e9ca2199fe7d9,527970,$0.53,spokeConnector:Process,286905,5105659197,327.759,1464839151915285,0.480112750753449981,0,0,0,0
1037,2023-02-02 19:41:03.649807,56,0xafd948d05dd1e7e381ba72e6162d3fe488be87b6d38a08fbee88722124b4e395,0xf10c220ff39bfd131be32bf52558f0c31d497a78ef6617f378d954e3e611bfe7,527599,$0.53,spokeConnector:Process,287265,5087978316,328.145,1461598090945740,0.479616105553389852,0,0,0,0
1038,2023-02-03 23:40:59.588424,56,0x027051caf32d685210d11c1781db9c6bf2637f9e01774af9118b6c32469f772c,0xaa51ccfdc6d9e151560e13fbca1c048fc0070c16a257919350a21e9c823a0e06,525364,$0.53,spokeConnector:Process,287253,5016682127,331.427,1441056991027131,0.477605195365148945,0,0,0,0
